Fall,Major Name,College,Total,Male,Female,Illinois
1989,TCH SPEECH,LAS,8,1.0,7.0,1.0
1989,TEACH CS,LAS,4,1.0,3.0,0.0
1989,TECH ED SP,Education,36,30.0,6.0,1.0
1989,TEXT-APPRL,ACES,31,0.0,31.0,3.0
1989,THER REC,Applied Health Sciences,41,7.0,34.0,3.0
1989,Teaching of Biological Science,ACES,4,1.0,3.0,0.0
1989,Teaching of Chemistry,ACES,10,3.0,7.0,1.0
1989,Teaching of English Sec Lang,ACES,72,13.0,59.0,51.0
1989,Teaching of French,ACES,17,1.0,16.0,1.0
1989,Teaching of German,ACES,8,0.0,8.0,1.0
1989,Teaching of Latin,ACES,2,1.0,1.0,0.0
1989,Teaching of Mathematics,ACES,40,15.0,25.0,2.0
1989,Teaching of Physics,ACES,5,4.0,1.0,0.0
1989,Teaching of Spanish,Business,30,3.0,27.0,0.0
1989,Theatre,Business,111,55.0,56.0,55.0
1989,Theatre,Fine and Applied Arts,31,13.0,18.0,2.0
1989,Theoretical & Applied Mechans,Engineering,63,58.0,5.0,45.0
1989,UG NON-DEG,Education,1,0.0,1.0,0.0
1989,UNCLASS,Fine and Applied Arts,48,20.0,28.0,9.0
1989,UNCLASS,LAS,200,89.0,111.0,71.0
1989,UNCM FR&SO,LAS,288,134.0,154.0,9.0
1989,Urban Planning,Fine and Applied Arts,143,82.0,61.0,19.0
1989,VMS - Veterinary Biosciences,VetMed,34,19.0,15.0,24.0
1989,VMS - Veterinary Pathobiology,VetMed,26,18.0,8.0,11.0
1989,VMS-Veterinary Clinical Medcne,VetMed,25,16.0,9.0,18.0
1989,VOC H E ED,ACES,2,0.0,2.0,0.0
1989,Veterinary Medicine,VetMed,320,130.0,190.0,19.0
1990,Accountancy,Business,1180,613.0,567.0,125.0
1990,Advertising,Media,254,74.0,180.0,29.0
1990,Aero & Astro Engineering,Engineering,479,430.0,49.0,87.0
1990,Agr & Environmental Cmc & Educ,ACES,7,4.0,3.0,4.0
1990,Agricultural & Applied Econ,ACES,438,352.0,86.0,65.0
1990,Agricultural Communications,ACES,74,23.0,51.0,3.0
1990,Agricultural Education,ACES,10,5.0,5.0,0.0
1990,Agricultural Engineering,ACES,57,50.0,7.0,1.0
1990,Agricultural Engineering,Engineering,86,76.0,10.0,36.0
1990,Agricultural Sciences,ACES,37,21.0,16.0,2.0
1990,Agronomy,ACES,123,99.0,24.0,48.0
1990,Air Systems,Aviation,16,13.0,3.0,0.0
1990,Animal Sciences,ACES,406,201.0,205.0,79.0
1990,Anthropology,LAS,78,36.0,42.0,57.0
1990,Applied Mathematics,LAS,40,19.0,21.0,21.0
1990,Architectural Studies,Fine and Applied Arts,585,403.0,182.0,74.0
1990,Architecture,Fine and Applied Arts,199,137.0,62.0,52.0
1990,Art Education,Fine and Applied Arts,68,24.0,44.0,15.0
1990,Art History,Fine and Applied Arts,81,13.0,68.0,25.0
1990,Art and Design,Fine and Applied Arts,332,161.0,171.0,52.0
1990,Asian Studies,LAS,30,14.0,16.0,18.0
1990,Astronomy,LAS,16,13.0,3.0,14.0
1990,Atmospheric Sciences,LAS,23,18.0,5.0,19.0
1990,BIOCH,LAS,161,101.0,60.0,12.0
1990,BUS EDUC,Education,16,7.0,9.0,0.0
1990,Biochemistry,LAS,99,56.0,43.0,66.0
1990,Biology,Applied Health Sciences,102,50.0,52.0,6.0
1990,Biology,LAS,141,92.0,49.0,52.0
1990,Biophysics & Computnl Biology,LAS,45,30.0,15.0,37.0
1990,Broadcast Journalism,Media,56,21.0,35.0,7.0
1990,Business Administration,Business,1164,728.0,436.0,250.0
1990,CER ENGR,Engineering,212,179.0,33.0,40.0
1990,CERAMICS,Engineering,4,3.0,1.0,3.0
1990,COM TEACH,Business,1,0.0,1.0,0.0
1990,CONSM ECON,ACES,57,21.0,36.0,0.0
1990,CORE CURR,ACES,59,38.0,21.0,1.0
1990,CUR INST 2,Applied Health Sciences,2,1.0,1.0,0.0
1990,CUR INST#1,Applied Health Sciences,8,7.0,1.0,4.0
1990,CUR INST#3,Applied Health Sciences,8,5.0,3.0,0.0
1990,Chemical Engineering,LAS,395,270.0,125.0,82.0
1990,Chemical Physics,LAS,9,7.0,2.0,9.0
1990,Chemistry,LAS,487,342.0,145.0,242.0
1990,Civil Engineering,Engineering,749,647.0,102.0,194.0
1990,Classical Philology,LAS,8,6.0,2.0,7.0
1990,Classics,LAS,15,7.0,8.0,9.0
1990,Communication,Media,40,25.0,15.0,27.0
1990,Community Health,Applied Life Sciences,112,37.0,75.0,12.0
1990,Comparative Literature,LAS,33,15.0,18.0,30.0
1990,Computer Engineering,Engineering,301,271.0,30.0,40.0
1990,Computer Science,Business,397,349.0,48.0,279.0
1990,Computer Science,Engineering,388,319.0,69.0,38.0
1990,Crafts,Fine and Applied Arts,23,7.0,16.0,0.0
1990,DAIRY SCI,ACES,3,2.0,1.0,1.0
1990,DIETETICS,ACES,52,3.0,49.0,1.0
1990,Dance,Fine and Applied Arts,42,8.0,34.0,14.0
1990,ED POL ST,Education,42,16.0,26.0,16.0
1990,ED SEC&CON,Education,141,49.0,92.0,42.0
1990,EDUC ELEMENTARY,Education,182,22.0,160.0,46.0
1990,EDUC GEN,Education,198,57.0,141.0,13.0
1990,ENGR MECH,Engineering,91,80.0,11.0,3.0
1990,ENGR PHYS,Engineering,112,97.0,15.0,9.0
1990,ENV ENGR,Engineering,57,45.0,12.0,38.0
1990,ENV SCI,Engineering,11,8.0,3.0,6.0
1990,EXT EDUC,ACES,10,7.0,3.0,6.0
1990,Early Childhood Education,Education,62,1.0,61.0,3.0
1990,Economics,Business,268,212.0,56.0,187.0
1990,Ed Organization and Leadership,Education,106,40.0,66.0,10.0
1990,Educ Voc Tech,Education,60,27.0,33.0,13.0
1990,Educational Psychology,Education,137,42.0,95.0,82.0
1990,Electrical Engineering,Engineering,1576,1404.0,172.0,415.0
1990,Elementary Education,Education,390,11.0,379.0,6.0
1990,English,LAS,127,53.0,74.0,84.0
1990,Entomology,LAS,27,14.0,13.0,19.0
1990,FAM&CON EC,ACES,18,3.0,15.0,14.0
1990,Finance,Business,780,530.0,250.0,74.0
1990,Food Science & Human Nutrition,ACES,193,69.0,124.0,58.0
1990,Forestry,ACES,70,51.0,19.0,13.0
1990,French,LAS,55,19.0,36.0,38.0
1990,GEN AGR,ACES,20,17.0,3.0,0.0
1990,GEN CURR,LAS,2184,1089.0,1095.0,102.0
1990,GEN ENGR,Engineering,637,506.0,131.0,37.0
1990,GEN H ECON,ACES,12,0.0,12.0,0.0
1990,Geography,LAS,39,21.0,18.0,21.0
1990,Geology,LAS,48,37.0,11.0,29.0
1990,German,LAS,37,21.0,16.0,23.0
1990,Graphic Design,Fine and Applied Arts,124,53.0,71.0,5.0
1990,H DVL-FAM,ACES,107,8.0,99.0,3.0
1990,HLTH EDUC,Applied Health Sciences,20,1.0,19.0,2.0
1990,HLTH PL AD,Applied Health Sciences,54,14.0,40.0,1.0
1990,HR&FS A&ID,ACES,10,2.0,8.0,4.0
1990,HR&FS GEN,ACES,3,1.0,2.0,1.0
1990,HU DEV&FAM,ACES,16,3.0,13.0,5.0
1990,History,LAS,117,84.0,33.0,55.0
1990,Horticulture,ACES,54,32.0,22.0,30.0
1990,INT DSGN,ACES,62,3.0,59.0,3.0
1990,Industrial Agriculture,ACES,13,9.0,4.0,0.0
1990,Industrial Design,Fine and Applied Arts,80,57.0,23.0,7.0
1990,Industrial Engineering,Engineering,215,148.0,67.0,19.0
1990,Italian,LAS,4,0.0,4.0,2.0
1990,Journalism,Media,34,12.0,22.0,12.0
1990,Kinesiology,Applied Health Sciences,257,150.0,107.0,74.0
1990,LAB&IN REL,Labor and Industrial Relations,108,44.0,64.0,37.0
1990,LAS TCH MATH,LAS,13,3.0,10.0,1.0
1990,Landscape Architecture,Fine and Applied Arts,140,89.0,51.0,25.0
1990,Law,Law,622,401.0,221.0,81.0
1990,Leisure Studies,Applied Health Sciences,45,20.0,25.0,26.0
1990,Library & Information Science,iSchool,202,65.0,137.0,88.0
1990,Linguistics,LAS,94,42.0,52.0,75.0
1990,MANAGEMENT,Business,15,12.0,3.0,1.0
1990,MARKETING,Business,145,61.0,84.0,12.0
1990,METAL ENGR,Engineering,163,139.0,24.0,78.0
1990,MKT TEXT&A,ACES,114,8.0,106.0,2.0
1990,MSPH IN C HLTH,Applied Health Sciences,4,0.0,4.0,0.0
1990,MUS-VOICE,Fine and Applied Arts,42,9.0,33.0,10.0
1990,MUSIC(AMS),Fine and Applied Arts,60,35.0,25.0,46.0
1990,MUSIC-COMP,Fine and Applied Arts,11,8.0,3.0,1.0
1990,MUSIC-INST,Fine and Applied Arts,83,35.0,48.0,30.0
1990,MUSIC-OPEN,Fine and Applied Arts,4,2.0,2.0,0.0
1990,Mathematics,LAS,204,161.0,43.0,158.0
1990,Mechanical Agriculture,ACES,45,45.0,0.0,1.0
1990,Mechanical Engineering,Engineering,933,853.0,80.0,199.0
1990,Media Studies,Media,34,13.0,21.0,3.0
1990,Microbiology,LAS,69,39.0,30.0,47.0
1990,Molecular & Integrative Physi,LAS,60,34.0,26.0,38.0
1990,Music,Fine and Applied Arts,144,72.0,72.0,98.0
1990,Music Education,Fine and Applied Arts,231,92.0,139.0,41.0
1990,Music History,Fine and Applied Arts,1,1.0,0.0,0.0
1990,News-Editorial,Media,123,57.0,66.0,2.0
1990,Nondegree,Aviation,18,17.0,1.0,0.0
1990,Nuclear Engineering,Engineering,165,143.0,22.0,39.0
1990,Nutritional Sciences,ACES,38,14.0,24.0,21.0
1990,ORN HORT,ACES,66,32.0,34.0,3.0
1990,OUTDR REC,Applied Health Sciences,8,6.0,2.0,0.0
1990,PERFORM ST,Fine and Applied Arts,9,6.0,3.0,1.0
1990,PERSN AREA,Applied Health Sciences,1,1.0,0.0,0.0
1990,PLANT PATH,ACES,28,19.0,9.0,20.0
1990,PP/AS,Aviation,108,98.0,10.0,3.0
1990,PRE-JOURN,LAS,545,194.0,351.0,33.0
1990,PRE-MED,LAS,164,90.0,74.0,4.0
1990,PROG MANAG,Applied Health Sciences,128,62.0,66.0,5.0
1990,PUB ADMIN,LAS,1,1.0,0.0,0.0
1990,Philosophy,LAS,38,28.0,10.0,27.0
1990,Physics,ACES,379,338.0,41.0,265.0
1990,Plant Biology,LAS,29,7.0,22.0,24.0
1990,Political Science,LAS,59,41.0,18.0,37.0
1990,Portuguese,LAS,4,0.0,4.0,3.0
1990,Professional Pilot,Aviation,74,59.0,15.0,8.0
1990,Psychology,LAS,195,105.0,90.0,136.0
1990,REST MGMT,ACES,116,63.0,53.0,2.0
1990,Regional Planning,Fine and Applied Arts,16,12.0,4.0,9.0
1990,Rehabilitation,Applied Health Sciences,11,3.0,8.0,2.0
1990,SOC SCI SP,Applied Health Sciences,16,14.0,2.0,2.0
1990,SOIL SCI,ACES,7,6.0,1.0,0.0
1990,Secondary Education,ACES,32,12.0,20.0,1.0
1990,Slavic Languages & Literature,LAS,24,11.0,13.0,19.0
1990,Social Work,Social Work,292,48.0,244.0,36.0
1990,Sociology,LAS,45,16.0,29.0,28.0
1990,Spanish,ACES,67,27.0,40.0,50.0
1990,Special Education,Education,77,15.0,62.0,24.0
1990,Speech & Hearing Science,ACES,112,8.0,104.0,11.0
1990,Speech Communication,LAS,53,21.0,32.0,35.0
1990,Statistics,ACES,52,26.0,26.0,43.0
1990,TCH BIOL,LAS,18,6.0,12.0,0.0
1990,TCH ENGL,Education,47,11.0,36.0,1.0
1990,TCH ENGL,LAS,81,21.0,60.0,2.0
1990,TCH GEN SCIENCE,Education,11,7.0,4.0,0.0
1990,TCH KINES,Applied Health Sciences,1,1.0,0.0,1.0
1990,TCH LIFE SCI,Education,10,5.0,5.0,0.0
1990,TCH PHYS SCI,Education,5,5.0,0.0,0.0
1990,TCH RUSS,LAS,5,3.0,2.0,1.0
1990,TCH SOC ST,Education,55,30.0,25.0,4.0
1990,TCH SOC ST,LAS,24,9.0,15.0,0.0
1990,TCH SPEECH,LAS,6,0.0,6.0,1.0
1990,TEACH CS,LAS,6,3.0,3.0,1.0
1990,TECH ED SP,Education,22,17.0,5.0,1.0
1990,TEXT-APPRL,ACES,31,0.0,31.0,4.0
1990,THER REC,Applied Health Sciences,29,8.0,21.0,2.0
1990,Teaching of Biological Science,ACES,3,1.0,2.0,0.0
1990,Teaching of Chemistry,ACES,12,4.0,8.0,1.0
1990,Teaching of Earth Science,ACES,1,0.0,1.0,0.0
1990,Teaching of English Sec Lang,ACES,76,12.0,64.0,54.0
1990,Teaching of French,ACES,16,2.0,14.0,0.0
1990,Teaching of German,ACES,9,2.0,7.0,1.0
1990,Teaching of Latin,ACES,2,1.0,1.0,0.0
1990,Teaching of Mathematics,ACES,35,10.0,25.0,1.0
1990,Teaching of Physics,ACES,3,3.0,0.0,0.0
1990,Teaching of Spanish,Business,28,3.0,25.0,1.0
1990,Theatre,Business,102,54.0,48.0,48.0
1990,Theatre,Fine and Applied Arts,30,16.0,14.0,4.0
1990,Theoretical & Applied Mechans,Engineering,57,54.0,3.0,46.0
1990,UG NON-DEG,Education,6,2.0,4.0,2.0
1990,UNCLASS,Fine and Applied Arts,48,20.0,28.0,8.0
1990,UNCLASS,LAS,225,105.0,120.0,97.0
1990,UNCM FR&SO,LAS,298,139.0,159.0,12.0
1990,Urban Planning,Fine and Applied Arts,156,104.0,52.0,18.0
1990,VMS - Veterinary Biosciences,VetMed,36,21.0,15.0,25.0
1990,VMS - Veterinary Pathobiology,VetMed,27,17.0,10.0,13.0
1990,VMS-Veterinary Clinical Medcne,VetMed,26,13.0,13.0,16.0
1990,VOC H E ED,ACES,4,0.0,4.0,0.0
1990,Veterinary Medicine,VetMed,308,123.0,185.0,19.0
1991,Accountancy,Business,1253,626.0,627.0,131.0
1991,Advertising,Media,270,76.0,194.0,20.0
1991,Aero & Astro Engineering,Engineering,442,397.0,45.0,88.0
1991,African American Studies,LAS,3,3.0,0.0,1.0
1991,Agr & Environmental Cmc & Educ,ACES,7,1.0,6.0,1.0
1991,Agricultural & Applied Econ,ACES,443,353.0,90.0,81.0
1991,Agricultural Communications,ACES,79,25.0,54.0,0.0
1991,Agricultural Education,ACES,14,6.0,8.0,1.0
1991,Agricultural Engineering,ACES,74,68.0,6.0,0.0
1991,Agricultural Engineering,Engineering,89,73.0,16.0,41.0
1991,Agricultural Sciences,ACES,43,25.0,18.0,4.0
1991,Agronomy,ACES,133,101.0,32.0,55.0
1991,Air Systems,Aviation,17,17.0,0.0,1.0
1991,Animal Sciences,ACES,410,191.0,219.0,82.0
1991,Anthropology,LAS,87,37.0,50.0,67.0
1991,Applied Mathematics,LAS,24,10.0,14.0,14.0
1991,Architectural Studies,Fine and Applied Arts,564,380.0,184.0,70.0
1991,Architecture,Fine and Applied Arts,241,171.0,70.0,77.0
1991,Art Education,Fine and Applied Arts,87,24.0,63.0,20.0
1991,Art History,Fine and Applied Arts,100,19.0,81.0,23.0
1991,Art and Design,Fine and Applied Arts,363,164.0,199.0,62.0
1991,Asian Studies,LAS,19,4.0,15.0,7.0
1991,Astronomy,LAS,18,14.0,4.0,16.0
1991,Atmospheric Sciences,LAS,26,22.0,4.0,21.0
1991,BIOCH,LAS,148,86.0,62.0,13.0
1991,BUS EDUC,Education,12,5.0,7.0,0.0
1991,Biochemistry,LAS,102,63.0,39.0,69.0
1991,Biology,Applied Health Sciences,109,62.0,47.0,4.0
1991,Biology,LAS,153,96.0,57.0,51.0
1991,Biophysics & Computnl Biology,LAS,47,29.0,18.0,37.0
1991,Broadcast Journalism,Media,49,18.0,31.0,2.0
1991,Business Administration,Business,1175,747.0,428.0,288.0
1991,CER ENGR,Engineering,186,156.0,30.0,37.0
1991,CERAMICS,Engineering,9,5.0,4.0,9.0
1991,COM TEACH,Business,1,1.0,0.0,0.0
1991,CONSM ECON,ACES,76,31.0,45.0,1.0
1991,CORE CURR,ACES,64,45.0,19.0,3.0
1991,CUR INST 2,Applied Health Sciences,1,0.0,1.0,0.0
1991,CUR INST#1,Applied Health Sciences,5,5.0,0.0,2.0
1991,CUR INST#3,Applied Health Sciences,8,6.0,2.0,2.0
1991,Chemical Engineering,LAS,414,281.0,133.0,99.0
1991,Chemical Physics,LAS,9,8.0,1.0,9.0
1991,Chemistry,LAS,453,336.0,117.0,233.0
1991,Civil Engineering,Engineering,819,684.0,135.0,173.0
1991,Classical Philology,LAS,5,3.0,2.0,5.0
1991,Classics,LAS,17,10.0,7.0,9.0
1991,Communication,Media,36,22.0,14.0,22.0
1991,Community Health,Applied Life Sciences,120,40.0,80.0,16.0
1991,Comparative Literature,LAS,35,14.0,21.0,31.0
1991,Computer Engineering,Engineering,302,278.0,24.0,37.0
1991,Computer Science,Business,403,351.0,52.0,293.0
1991,Computer Science,Engineering,385,327.0,58.0,37.0
1991,Crafts,Fine and Applied Arts,16,5.0,11.0,0.0
1991,DIETETICS,ACES,42,3.0,39.0,3.0
1991,Dance,Fine and Applied Arts,37,4.0,33.0,13.0
1991,ED POL ST,Education,49,17.0,32.0,14.0
1991,ED SEC&CON,Education,160,55.0,105.0,48.0
1991,EDUC ELEMENTARY,Education,181,22.0,159.0,58.0
1991,EDUC GEN,Education,229,66.0,163.0,11.0
1991,ENGR MECH,Engineering,76,67.0,9.0,3.0
1991,ENGR PHYS,Engineering,111,94.0,17.0,11.0
1991,ENV ENGR,Engineering,65,53.0,12.0,46.0
1991,ENV SCI,Engineering,13,9.0,4.0,6.0
1991,EXT EDUC,ACES,11,6.0,5.0,6.0
1991,Early Childhood Education,Education,72,0.0,72.0,3.0
1991,Economics,Business,263,202.0,61.0,193.0
1991,Ed Organization and Leadership,Education,105,35.0,70.0,10.0
1991,Educ Voc Tech,Education,69,33.0,36.0,16.0
1991,Education,Education,1,1.0,0.0,0.0
1991,Educational Psychology,Education,128,34.0,94.0,80.0
1991,Electrical Engineering,Engineering,1516,1353.0,163.0,443.0
1991,Elementary Education,Education,395,19.0,376.0,4.0
1991,English,LAS,142,63.0,79.0,101.0
1991,Entomology,LAS,24,12.0,12.0,18.0
1991,FAM&CON EC,ACES,16,3.0,13.0,12.0
1991,Finance,Business,681,490.0,191.0,63.0
1991,Food Science & Human Nutrition,ACES,204,67.0,137.0,59.0
1991,Forestry,ACES,103,68.0,35.0,16.0
1991,French,LAS,65,19.0,46.0,45.0
1991,GEN AGR,ACES,23,18.0,5.0,1.0
1991,GEN CURR,LAS,2171,1041.0,1130.0,117.0
1991,GEN ENGR,Engineering,644,501.0,143.0,41.0
1991,GEN H ECON,ACES,12,0.0,12.0,0.0
1991,Geography,LAS,49,29.0,20.0,21.0
1991,Geology,LAS,50,37.0,13.0,29.0
1991,German,LAS,34,16.0,18.0,14.0
1991,Graphic Design,Fine and Applied Arts,120,57.0,63.0,8.0
1991,H DVL-FAM,ACES,123,10.0,113.0,3.0
1991,HLTH EDUC,Applied Health Sciences,18,1.0,17.0,1.0
1991,HLTH PL AD,Applied Health Sciences,65,21.0,44.0,1.0
1991,HR&FS A&ID,ACES,12,3.0,9.0,4.0
1991,HR&FS GEN,ACES,3,0.0,3.0,1.0
1991,HU DEV&FAM,ACES,24,1.0,23.0,10.0
1991,History,LAS,150,105.0,45.0,78.0
1991,Horticulture,ACES,58,36.0,22.0,30.0
1991,INT DSGN,ACES,22,1.0,21.0,1.0
1991,Industrial Agriculture,ACES,4,3.0,1.0,0.0
1991,Industrial Design,Fine and Applied Arts,76,51.0,25.0,4.0
1991,Industrial Engineering,Engineering,169,116.0,53.0,14.0
1991,Italian,LAS,5,0.0,5.0,3.0
1991,Journalism,Media,30,9.0,21.0,12.0
1991,Kinesiology,Applied Health Sciences,268,143.0,125.0,66.0
1991,LAB&IN REL,Labor and Industrial Relations,122,48.0,74.0,39.0
1991,LAS TCH MATH,LAS,17,5.0,12.0,1.0
1991,Landscape Architecture,Fine and Applied Arts,149,97.0,52.0,24.0
1991,Law,Law,642,421.0,221.0,99.0
1991,Leisure Studies,Applied Health Sciences,42,21.0,21.0,25.0
1991,Library & Information Science,iSchool,235,70.0,165.0,92.0
1991,Linguistics,LAS,99,44.0,55.0,80.0
1991,MARKETING,Business,178,80.0,98.0,13.0
1991,METAL ENGR,Engineering,170,145.0,25.0,95.0
1991,MKT TEXT&A,ACES,101,2.0,99.0,1.0
1991,MSPH IN C HLTH,Applied Health Sciences,5,2.0,3.0,1.0
1991,MUS-VOICE,Fine and Applied Arts,41,9.0,32.0,9.0
1991,MUSIC(AMS),Fine and Applied Arts,81,44.0,37.0,56.0
1991,MUSIC-COMP,Fine and Applied Arts,15,12.0,3.0,3.0
1991,MUSIC-INST,Fine and Applied Arts,87,40.0,47.0,25.0
1991,MUSIC-OPEN,Fine and Applied Arts,3,2.0,1.0,2.0
1991,Mathematics,LAS,205,158.0,47.0,164.0
1991,Mechanical Agriculture,ACES,63,63.0,0.0,2.0
1991,Mechanical Engineering,Engineering,1003,919.0,84.0,239.0
1991,Media Studies,Media,37,19.0,18.0,1.0
1991,Microbiology,LAS,69,43.0,26.0,51.0
1991,Molecular & Integrative Physi,LAS,61,36.0,25.0,39.0
1991,Music,Fine and Applied Arts,144,68.0,76.0,100.0
1991,Music Education,Fine and Applied Arts,234,99.0,135.0,44.0
1991,News-Editorial,Media,109,49.0,60.0,5.0
1991,Nondegree,Aviation,19,13.0,6.0,1.0
1991,Nuclear Engineering,Engineering,185,159.0,26.0,53.0
1991,Nutritional Sciences,ACES,41,17.0,24.0,21.0
1991,ORN HORT,ACES,78,44.0,34.0,4.0
1991,OUTDR REC,Applied Health Sciences,3,2.0,1.0,0.0
1991,PERFORM ST,Fine and Applied Arts,11,4.0,7.0,1.0
1991,PERSN AREA,Applied Health Sciences,1,0.0,1.0,1.0
1991,PLANT PATH,ACES,29,16.0,13.0,23.0
1991,PP/AS,Aviation,102,94.0,8.0,4.0
1991,PRE-JOURN,LAS,508,183.0,325.0,28.0
1991,PRE-MED,LAS,172,91.0,81.0,5.0
1991,PROG MANAG,Applied Health Sciences,157,76.0,81.0,5.0
1991,Philosophy,LAS,38,30.0,8.0,24.0
1991,Physics,ACES,382,339.0,43.0,269.0
1991,Plant Biology,LAS,27,11.0,16.0,22.0
1991,Political Science,LAS,77,48.0,29.0,43.0
1991,Portuguese,LAS,5,0.0,5.0,3.0
1991,Professional Pilot,Aviation,75,61.0,14.0,5.0
1991,Psychology,LAS,195,99.0,96.0,138.0
1991,REST MGMT,ACES,101,54.0,47.0,2.0
1991,Regional Planning,Fine and Applied Arts,22,15.0,7.0,15.0
1991,Rehabilitation,Applied Health Sciences,19,6.0,13.0,4.0
1991,SOC SCI SP,Applied Health Sciences,12,8.0,4.0,1.0
1991,SOIL SCI,ACES,5,4.0,1.0,0.0
1991,Secondary Education,ACES,31,13.0,18.0,2.0
1991,Slavic Languages & Literature,LAS,26,17.0,9.0,19.0
1991,Social Work,Social Work,326,57.0,269.0,34.0
1991,Sociology,LAS,48,21.0,27.0,33.0
1991,Spanish,ACES,68,23.0,45.0,47.0
1991,Special Education,Education,90,12.0,78.0,28.0
1991,Speech & Hearing Science,ACES,123,3.0,120.0,10.0
1991,Speech Communication,LAS,57,24.0,33.0,40.0
1991,Statistics,ACES,49,28.0,21.0,44.0
1991,TCH BIOL,LAS,29,9.0,20.0,0.0
1991,TCH CS,Engineering,1,0.0,1.0,0.0
1991,TCH ENGL,Education,53,14.0,39.0,0.0
1991,TCH ENGL,LAS,74,21.0,53.0,2.0
1991,TCH GEN SCIENCE,Education,8,5.0,3.0,0.0
1991,TCH KINES,Applied Health Sciences,1,1.0,0.0,1.0
1991,TCH LIFE SCI,Education,10,5.0,5.0,0.0
1991,TCH PHYS SCI,Education,8,6.0,2.0,0.0
1991,TCH RUSS,LAS,4,2.0,2.0,0.0
1991,TCH SOC ST,Education,55,29.0,26.0,5.0
1991,TCH SOC ST,LAS,40,14.0,26.0,0.0
1991,TCH SPEECH,LAS,2,0.0,2.0,0.0
1991,TEACH CS,LAS,5,4.0,1.0,0.0
1991,TECH ED SP,Education,12,11.0,1.0,0.0
1991,TEXT-APPRL,ACES,26,0.0,26.0,3.0
1991,THER REC,Applied Health Sciences,32,6.0,26.0,5.0
1991,Teaching of Biological Science,ACES,3,1.0,2.0,0.0
1991,Teaching of Chemistry,ACES,15,6.0,9.0,1.0
1991,Teaching of English Sec Lang,ACES,83,22.0,61.0,50.0
1991,Teaching of French,ACES,12,2.0,10.0,0.0
1991,Teaching of German,ACES,6,1.0,5.0,1.0
1991,Teaching of Latin,ACES,1,1.0,0.0,0.0
1991,Teaching of Mathematics,ACES,31,14.0,17.0,0.0
1991,Teaching of Physics,ACES,3,2.0,1.0,0.0
1991,Teaching of Spanish,Business,29,3.0,26.0,2.0
1991,Theatre,Business,117,53.0,64.0,54.0
1991,Theatre,Fine and Applied Arts,24,15.0,9.0,3.0
1991,Theoretical & Applied Mechans,Engineering,52,50.0,2.0,40.0
1991,UG NON-DEG,Education,5,2.0,3.0,0.0
1991,UNCLASS,Fine and Applied Arts,50,23.0,27.0,15.0
1991,UNCLASS,LAS,210,98.0,112.0,96.0
1991,UNCM FR&SO,LAS,259,120.0,139.0,7.0
1991,Urban Planning,Fine and Applied Arts,168,107.0,61.0,26.0
1991,VMS - Veterinary Biosciences,VetMed,41,29.0,12.0,30.0
1991,VMS - Veterinary Pathobiology,VetMed,25,17.0,8.0,17.0
1991,VMS-Veterinary Clinical Medcne,VetMed,23,11.0,12.0,15.0
1991,VOC H E ED,ACES,3,0.0,3.0,0.0
1991,Veterinary Medicine,VetMed,321,121.0,200.0,16.0
1992,Accountancy,Business,1283,660.0,623.0,160.0
1992,Advertising,Media,237,75.0,162.0,22.0
1992,Aero & Astro Engineering,Engineering,392,347.0,45.0,80.0
1992,African American Studies,LAS,3,2.0,1.0,2.0
1992,Agr & Environmental Cmc & Educ,ACES,5,2.0,3.0,0.0
1992,Agricultural & Applied Econ,ACES,405,312.0,93.0,84.0
1992,Agricultural Communications,ACES,85,22.0,63.0,0.0
1992,Agricultural Education,ACES,12,8.0,4.0,1.0
1992,Agricultural Engineering,ACES,98,85.0,13.0,2.0
1992,Agricultural Engineering,Engineering,87,70.0,17.0,42.0
1992,Agricultural Sciences,ACES,38,21.0,17.0,2.0
1992,Agronomy,ACES,123,95.0,28.0,48.0
1992,Air Systems,Aviation,12,12.0,0.0,0.0
1992,Animal Sciences,ACES,433,194.0,239.0,78.0
1992,Anthropology,LAS,97,41.0,56.0,74.0
1992,Applied Mathematics,LAS,25,10.0,15.0,21.0
1992,Architectural Studies,Fine and Applied Arts,505,335.0,170.0,66.0
1992,Architecture,Fine and Applied Arts,205,144.0,61.0,61.0
1992,Art Education,Fine and Applied Arts,79,17.0,62.0,20.0
1992,Art History,Fine and Applied Arts,97,17.0,80.0,25.0
1992,Art and Design,Fine and Applied Arts,369,180.0,189.0,70.0
1992,Asian Studies,LAS,34,11.0,23.0,15.0
1992,Astronomy,LAS,20,14.0,6.0,16.0
1992,Atmospheric Sciences,LAS,36,30.0,6.0,29.0
1992,BIOCH,LAS,145,81.0,64.0,12.0
1992,BUS EDUC,Education,9,4.0,5.0,1.0
1992,Biochemistry,LAS,103,62.0,41.0,72.0
1992,Biology,Applied Health Sciences,119,66.0,53.0,11.0
1992,Biology,LAS,159,91.0,68.0,59.0
1992,Biophysics & Computnl Biology,LAS,49,29.0,20.0,37.0
1992,Broadcast Journalism,Media,68,16.0,52.0,4.0
1992,Business Administration,Business,1405,861.0,544.0,408.0
1992,CER ENGR,Engineering,190,161.0,29.0,44.0
1992,CERAMICS,Engineering,13,9.0,4.0,12.0
1992,CONSM ECON,ACES,47,20.0,27.0,0.0
1992,CORE CURR,ACES,67,50.0,17.0,1.0
